date,ticker,open,high,low,close,adj_close,volume
2025-01-24,NG.L,971.4000244140625,972.7999877929688,950.4000244140625,955.0,954.34814453125,7167788
2025-01-27,NG.L,954.4000244140625,974.5999755859375,954.0,961.2000122070312,960.5438842773438,6875061
2025-01-28,NG.L,971.0,987.0,967.5999755859375,970.4000244140625,969.7376708984375,6247073
2025-01-29,NG.L,968.4000244140625,972.7999877929688,958.7999877929688,968.5999755859375,967.9388427734375,6507539
2025-01-30,NG.L,968.0,980.5999755859375,962.0,976.0,975.3338012695312,5381218
2025-01-31,NG.L,977.4000244140625,984.7999877929688,976.5999755859375,979.7999877929688,979.1312255859375,8698246
2025-01-02,REL.L,3622.0,3692.0,3602.0,3680.0,3678.7265625,2592182
2025-01-03,REL.L,3670.0,3680.0,3630.0,3650.0,3648.737060546875,1584098
2025-01-06,REL.L,3654.0,3682.0,3638.0,3666.0,3664.7314453125,2311874
2025-01-07,REL.L,3655.0,3700.0,3637.0,3699.0,3697.719970703125,2008568
2025-01-08,REL.L,3716.0,3775.0,3706.0,3775.0,3773.693603515625,2252488
2025-01-09,REL.L,3787.0,3820.0,3781.0,3806.0,3804.68310546875,2298487
2025-01-10,REL.L,3805.0,3826.0,3795.0,3811.0,3809.681396484375,4557117
2025-01-13,REL.L,3794.0,3799.0,3708.0,3765.0,3763.697265625,2887796
2025-01-14,REL.L,3764.0,3793.0,3758.0,3763.0,3761.69775390625,1915398
2025-01-15,REL.L,3790.0,3837.5009765625,3780.0,3829.0,3827.675048828125,2392902
2025-01-16,REL.L,3836.0,3911.361083984375,3818.0,3902.0,3900.64990234375,2370853
2025-01-17,REL.L,3925.0,3960.0,3912.0,3951.0,3949.633056640625,3338673
2025-01-20,REL.L,3949.0,3973.0,3946.0,3965.0,3963.6279296875,2101527
2025-01-21,REL.L,3981.0,4008.0,3976.0,3996.0,3994.6171875,2443098
2025-01-22,REL.L,4020.0,4034.0,3992.0,3992.0,3990.61865234375,2672993
2025-01-23,REL.L,3996.0,4000.0,3974.0,3980.0,3978.623046875,3915285
2025-01-24,REL.L,3980.0,3982.0,3916.0,3928.0,3926.640869140625,3497190
2025-01-27,REL.L,3914.0,3933.0,3874.0,3926.0,3924.641357421875,3471644
2025-01-28,REL.L,3944.0,3975.0,3935.0,3960.0,3958.6298828125,5313095
2025-01-29,REL.L,3977.0,4003.0,3959.0,3970.0,3968.626220703125,2372159
2025-01-30,REL.L,3978.0,4030.0,3974.0,4024.0,4022.607666015625,2776198
2025-01-31,REL.L,4042.0,4048.0,4005.54296875,4025.0,4023.607177734375,3865255
2025-01-02,HLMA.L,,,,,,
2025-01-03,HLMA.L,,,,,,
2025-01-06,HLMA.L,,,,,,
2025-01-07,HLMA.L,,,,,,
2025-01-08,HLMA.L,,,,,,
2025-01-09,HLMA.L,,,,,,
2025-01-10,HLMA.L,,,,,,
2025-01-13,HLMA.L,,,,,,
2025-01-14,HLMA.L,,,,,,
2025-01-15,HLMA.L,,,,,,
2025-01-16,HLMA.L,,,,,,
2025-01-17,HLMA.L,,,,,,
2025-01-20,HLMA.L,,,,,,
2025-01-21,HLMA.L,,,,,,
2025-01-22,HLMA.L,,,,,,
2025-01-23,HLMA.L,,,,,,
2025-01-24,HLMA.L,,,,,,
2025-01-27,HLMA.L,,,,,,
2025-01-28,HLMA.L,,,,,,
2025-01-29,HLMA.L,,,,,,
2025-01-30,HLMA.L,,,,,,
2025-01-31,HLMA.L,,,,,,
2025-01-02,SN.L,989.2000122070312,1008.5,984.4000244140625,993.2000122070312,992.8135375976562,2483758
2025-01-03,SN.L,981.5999755859375,989.5999755859375,978.2000122070312,980.7999877929688,980.4183349609375,1513585
2025-01-06,SN.L,980.0,990.0,975.2000122070312,990.0,989.6148071289062,5869141
2025-01-07,SN.L,979.2000122070312,990.5999755859375,975.7999877929688,986.4000244140625,986.0162353515625,1988241
2025-01-08,SN.L,988.0,994.5999755859375,976.4000244140625,987.5999755859375,987.2156982421875,6598880
2025-01-09,SN.L,985.5999755859375,1004.0,982.2000122070312,1004.0,1003.6093139648438,808428
2025-01-10,SN.L,1001.0,1005.5,983.7999877929688,988.0,987.6155395507812,2913956
2025-01-13,SN.L,982.4000244140625,988.4000244140625,980.2000122070312,983.7999877929688,983.4171752929688,1487291
2025-01-14,SN.L,989.2000122070312,991.5999755859375,974.0,978.0,977.6194458007812,4651053
2025-01-15,SN.L,982.5999755859375,1010.5,980.5999755859375,1010.5,1010.1068115234375,3217703
2025-01-16,SN.L,1019.5,1030.0,1010.0,1021.5,1021.1025390625,2584968
2025-01-17,SN.L,1027.5,1032.1619873046875,1025.5,1025.5,1025.100830078125,3299578
2025-01-20,SN.L,1028.0,1047.5,1021.0,1028.0,1027.5999755859375,872984
2025-01-21,SN.L,1026.5,1039.5,1023.0,1036.5,1036.0966796875,3004939
2025-01-22,SN.L,1043.5,1043.8900146484375,1027.1650390625,1027.5,1027.1002197265625,2029512
2025-01-23,SN.L,1024.5,1024.5,1007.5,1009.0,1008.607421875,2015749
2025-01-24,SN.L,1007.0,1016.5,998.0,1002.5,1002.10986328125,2076248
2025-01-27,SN.L,1007.0,1012.5,1002.0,1011.5,1011.1064453125,1440068
2025-01-28,SN.L,1015.5,1032.0,1015.0,1025.0,1024.6011962890625,974842
2025-01-29,SN.L,1018.0,1031.0,1015.0,1022.5,1022.1021118164062,1160062
2025-01-30,SN.L,1019.0,1033.0,1014.0,1032.5,1032.0982666015625,1633276
2025-01-31,SN.L,1031.0,1037.5,1027.0,1032.0,1031.5985107421875,1299103
2025-01-02,ITRK.L,4718.0,4750.0,4664.0,4678.0,4675.51318359375,130976
2025-01-03,ITRK.L,4658.0,4682.0,4626.0,4634.0,4631.537109375,320005
2025-01-06,ITRK.L,4680.0,4730.0,4656.0,4696.0,4693.50390625,334372
2025-01-07,ITRK.L,4684.0,4738.0,4668.0,4730.0,4727.48583984375,222299
2025-01-08,ITRK.L,4742.0,4802.0,4726.0,4784.0,4781.45703125,396847
2025-01-09,ITRK.L,4776.0,4850.0,4762.0,4848.0,4845.4228515625,228212
2025-01-10,ITRK.L,4828.0,4834.0,4768.0,4786.0,4783.4560546875,1931963
2025-01-13,ITRK.L,4760.0,4846.0,4732.0,4800.0,4797.4482421875,409531
2025-01-14,ITRK.L,4820.0,4840.0,4764.0,4764.0,4761.46826171875,354040
2025-01-15,ITRK.L,4822.0,4900.0,4732.0,4780.0,4777.458984375,835876
2025-01-16,ITRK.L,4770.0,4914.0,4770.0,4902.0,4899.39453125,518828
2025-01-17,ITRK.L,4922.0,5000.0,4922.0,4938.0,4935.37548828125,434272
2025-01-20,ITRK.L,4946.0,5007.5029296875,4918.0,5005.0,5002.33935546875,235488
2025-01-21,ITRK.L,5000.0,5020.0,4972.0,5000.0,4997.34228515625,312464
2025-01-22,ITRK.L,5005.0,5040.0,4982.0,4996.0,4993.34423828125,444401
2025-01-23,ITRK.L,4986.0,5005.0,4942.0,4978.0,4975.35400390625,349973
2025-01-24,ITRK.L,5080.0,5135.0,4972.0,5045.0,5042.318359375,489205
2025-01-27,ITRK.L,5005.0,5130.0,4952.0,5030.0,5027.32666015625,733220
2025-01-28,ITRK.L,5025.0,5095.0,5025.0,5070.0,5067.3046875,333784
2025-01-29,ITRK.L,5075.0,5110.0,5045.0,5070.0,5067.3046875,315300
2025-01-30,ITRK.L,5060.0,5100.0,5050.0,5080.0,5077.2998046875,212200
2025-01-31,ITRK.L,5105.0,5125.0,5075.0,5110.0,5107.28369140625,1518656
